TimeStamp,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,Right_AUX,Left_AUX,Marker
2025-02-28 12:40:31.358835,819.96337890625,804.2490844726562,801.8314819335938,55.60439682006836,847.3626098632812,973.8828125,
2025-02-28 12:40:31.359029,790.952392578125,786.923095703125,795.3846435546875,528.2417602539062,811.90478515625,642.2710571289062,
2025-02-28 12:40:31.359310,782.087890625,790.1465454101562,799.8168334960938,0.0,815.1282348632812,568.1318969726562,
2025-02-28 12:40:31.419105,803.040283203125,799.4139404296875,801.025634765625,881.6116943359375,886.8497924804688,797.3992919921875,
2025-02-28 12:40:31.421108,811.098876953125,792.1611938476562,796.5933837890625,182.93040466308594,910.2197875976562,847.3626098632812,
2025-02-28 12:40:31.421262,790.1465454101562,777.2527465820312,791.3552856445312,938.4249267578125,821.5750732421875,686.5933837890625,
2025-02-28 12:40:31.421564,779.6703491210938,789.7435913085938,797.3992919921875,0.0,734.1392211914062,805.054931640625,
2025-02-28 12:40:31.421788,806.6666870117188,799.8168334960938,810.6959838867188,612.05126953125,718.02197265625,868.3150024414062,
2025-02-28 12:40:31.423761,813.5164794921875,790.1465454101562,805.8607788085938,155.93406677246094,734.5421142578125,992.0146484375,
2025-02-28 12:40:31.423882,782.893798828125,793.7728881835938,794.1758422851562,1040.769287109375,664.029296875,914.2490844726562,
2025-02-28 12:40:31.424116,765.970703125,789.7435913085938,799.010986328125,0.0,744.2124633789062,618.901123046875,
2025-02-28 12:40:31.424590,813.113525390625,802.6373901367188,803.8461303710938,65.27472686767578,801.8314819335938,676.1171875,
2025-02-28 12:40:31.424338,786.1171875,790.952392578125,800.6226806640625,415.4212341308594,793.7728881835938,608.4249267578125,
2025-02-28 12:40:31.424978,804.2490844726562,794.5787353515625,795.7875366210938,1344.981689453125,836.4835205078125,702.7106323242188,
2025-02-28 12:40:31.425199,785.3113403320312,783.6996459960938,794.1758422851562,34.652015686035156,645.8974609375,624.945068359375,
2025-02-28 12:40:31.465341,798.6080322265625,791.7582397460938,802.2344360351562,37.47252655029297,612.05126953125,563.2966918945312,
2025-02-28 12:40:31.467142,821.5750732421875,802.2344360351562,797.8021850585938,1256.3370361328125,624.945068359375,528.2417602539062,
2025-02-28 12:40:31.467385,817.1428833007812,811.5018310546875,793.3699340820312,130.14651489257812,717.2161254882812,624.945068359375,
2025-02-28 12:40:31.467665,813.5164794921875,817.1428833007812,782.4908447265625,674.5054931640625,844.5421142578125,649.120849609375,
2025-02-28 12:40:31.468061,825.6043701171875,811.098876953125,794.1758422851562,0.0,865.4945068359375,722.4542236328125,
2025-02-28 12:40:31.468303,824.3956298828125,807.4725341796875,828.4249267578125,812.3076782226562,786.5201416015625,960.1831665039062,
2025-02-28 12:40:31.468577,780.4761962890625,807.4725341796875,836.886474609375,185.34799194335938,716.8131713867188,1042.3809814453125,
2025-02-28 12:40:31.468872,728.901123046875,799.8168334960938,837.6923217773438,985.1648559570312,723.2600708007812,766.3735961914062,
2025-02-28 12:40:31.469128,707.5457763671875,795.3846435546875,843.7362670898438,0.0,733.7362670898438,534.2857055664062,
2025-02-28 12:40:31.469351,702.7106323242188,821.1721801757812,863.8828125,603.1868286132812,956.1538696289062,832.8571166992188,
2025-02-28 12:40:31.469614,677.7289428710938,840.915771484375,910.2197875976562,157.54579162597656,1073.003662109375,925.5311279296875,
2025-02-28 12:40:31.469909,620.5128173828125,818.3516235351562,931.5750732421875,1118.1318359375,1001.2820434570312,790.5494384765625,
2025-02-28 12:40:31.510889,601.97802734375,793.7728881835938,929.96337890625,0.0,903.7728881835938,712.3809814453125,
2025-02-28 12:40:31.510999,637.8388061523438,792.967041015625,931.1721801757812,361.8315124511719,749.4505615234375,716.4102783203125,
2025-02-28 12:40:31.511270,648.7179565429688,827.6190185546875,944.4688720703125,1641.5384521484375,713.5897216796875,812.7106323242188,
2025-02-28 12:40:31.511407,631.7948608398438,826.4102783203125,974.2857055664062,1559.3406982421875,867.912109375,1016.1904907226562,
2025-02-28 12:40:31.511796,613.2600708007812,786.923095703125,969.4505615234375,294.5421142578125,974.6886596679688,1094.3590087890625,
2025-02-28 12:40:31.511964,619.7069702148438,786.923095703125,965.8241577148438,0.0,874.3589477539062,1027.069580078125,
2025-02-28 12:40:31.512179,649.9267578125,793.3699340820312,979.120849609375,1180.18310546875,720.8424682617188,1034.3223876953125,
2025-02-28 12:40:31.513079,673.2966918945312,771.6116943359375,975.091552734375,128.93772888183594,606.8131713867188,697.87548828125,
2025-02-28 12:40:31.513189,661.6116943359375,742.1978149414062,965.018310546875,671.2820434570312,449.6703186035156,298.1684875488281,
2025-02-28 12:40:31.513393,673.2966918945312,735.3479614257812,964.2124633789062,0.0,484.72528076171875,389.23077392578125,
2025-02-28 12:40:31.513566,712.7838745117188,755.4945068359375,965.018310546875,690.2197875976562,682.967041015625,619.3040161132812,
2025-02-28 12:40:31.513697,736.1538696289062,754.2857055664062,963.8095092773438,159.96336364746094,724.06591796875,639.4505615234375,
2025-02-28 12:40:31.556686,722.05126953125,718.02197265625,952.12451171875,1011.3552856445312,790.952392578125,661.6116943359375,
2025-02-28 12:40:31.556805,722.4542236328125,723.2600708007812,937.2161254882812,0.0,879.5970458984375,705.5311279296875,
2025-02-28 12:40:31.556920,761.5384521484375,751.062255859375,931.5750732421875,591.098876953125,841.3186645507812,685.3846435546875,
2025-02-28 12:40:31.557157,784.908447265625,751.4652099609375,921.098876953125,151.09890747070312,839.3040161132812,701.5018310546875,
2025-02-28 12:40:31.562731,774.4322509765625,742.6007080078125,910.6226806640625,1191.4652099609375,964.6153564453125,1008.937744140625,
2025-02-28 12:40:31.562863,770.4029541015625,732.12451171875,885.2380981445312,0.0,997.6557006835938,1199.9267578125,
2025-02-28 12:40:31.563126,793.7728881835938,736.5567626953125,868.7179565429688,325.1648254394531,994.8351440429688,1272.857177734375,
2025-02-28 12:40:31.563223,818.3516235351562,742.6007080078125,862.6740112304688,12.490842819213867,975.091552734375,1123.77294921875,
2025-02-28 12:40:31.563590,805.054931640625,733.7362670898438,822.7838745117188,0.0,794.1758422851562,618.09521484375,
2025-02-28 12:40:31.563488,784.1025390625,729.3040161132812,823.1868286132812,229.6703338623047,803.8461303710938,648.7179565429688,
2025-02-28 12:40:31.563358,807.4725341796875,735.3479614257812,845.3479614257812,1467.069580078125,882.0146484375,780.4761962890625,
2025-02-28 12:40:31.563802,835.6776733398438,740.989013671875,823.99267578125,938.4249267578125,745.4212646484375,608.8278198242188,
2025-02-28 12:40:31.605774,835.2747192382812,743.003662109375,813.5164794921875,154.3223419189453,695.8607788085938,625.3479614257812,
2025-02-28 12:40:31.607743,827.2161254882812,726.4835205078125,801.4285888671875,767.5823974609375,677.7289428710938,583.8461303710938,
2025-02-28 12:40:31.607833,817.5457763671875,718.8278198242188,794.5787353515625,0.0,600.7692260742188,428.71795654296875,
2025-02-28 12:40:31.608025,829.6337280273438,741.3919677734375,798.6080322265625,641.062255859375,698.2783813476562,743.4066162109375,
2025-02-28 12:40:31.608208,840.5128173828125,753.4798583984375,792.967041015625,151.5018310546875,830.4395751953125,1013.7728881835938,
2025-02-28 12:40:31.608354,820.7692260742188,751.4652099609375,790.952392578125,1019.8168334960938,909.010986328125,1078.24169921875,
2025-02-28 12:40:31.608456,812.7106323242188,747.4359130859375,790.1465454101562,0.0,910.6226806640625,1201.135498046875,
2025-02-28 12:40:31.608541,840.915771484375,756.3003540039062,788.5347900390625,539.5238037109375,953.7362670898438,1172.930419921875,
2025-02-28 12:40:31.608693,865.4945068359375,767.5823974609375,788.937744140625,131.75823974609375,1022.2344360351562,1023.040283203125,
2025-02-28 12:40:31.609438,844.5421142578125,763.5531005859375,780.0732421875,1190.6593017578125,952.5274658203125,835.2747192382812,
2025-02-28 12:40:31.609510,832.05126953125,756.3003540039062,774.029296875,0.0,754.2857055664062,580.2197875976562,
2025-02-28 12:40:31.609610,842.5274658203125,760.7326049804688,771.2088012695312,128.93772888183594,711.1721801757812,550.8058471679688,
2025-02-28 12:40:31.644095,869.120849609375,774.029296875,779.6703491210938,1422.7471923828125,788.937744140625,734.5421142578125,
2025-02-28 12:40:31.644226,859.8534545898438,770.0,785.3113403320312,1613.7362060546875,699.4871826171875,673.6996459960938,
2025-02-28 12:40:31.644441,813.113525390625,751.4652099609375,775.2380981445312,373.9194030761719,755.091552734375,613.2600708007812,
2025-02-28 12:40:31.650024,813.5164794921875,753.8828125,769.1941528320312,0.0,776.8497924804688,588.6813354492188,
2025-02-28 12:40:31.651971,844.1392211914062,770.0,774.029296875,856.2271118164062,709.96337890625,653.5531005859375,
2025-02-28 12:40:31.652092,853.8095092773438,780.0732421875,781.6849975585938,172.05128479003906,861.8681030273438,1108.864501953125,
2025-02-28 12:40:31.652322,827.6190185546875,772.8204956054688,776.4468994140625,917.4725341796875,719.6337280273438,1113.6995849609375,
2025-02-28 12:40:31.652495,811.90478515625,761.1355590820312,771.6116943359375,0.0,502.4542236328125,578.2051391601562,
2025-02-28 12:40:31.652732,837.6923217773438,772.0146484375,772.8204956054688,616.886474609375,673.6996459960938,555.2380981445312,
2025-02-28 12:40:31.652906,847.3626098632812,779.6703491210938,776.0439453125,155.93406677246094,848.1685180664062,950.915771484375,
2025-02-28 12:40:31.653117,819.1575317382812,769.5970458984375,772.8204956054688,1021.4285888671875,863.076904296875,933.1868286132812,
2025-02-28 12:40:31.653318,804.2490844726562,761.94140625,763.5531005859375,0.0,743.4066162109375,533.8828125,
2025-02-28 12:40:31.689451,828.4249267578125,774.029296875,773.2234497070312,461.75823974609375,702.7106323242188,574.1758422851562,
2025-02-28 12:40:31.690019,847.7655639648438,793.3699340820312,787.3259887695312,93.07691955566406,855.8241577148438,837.2893676757812,
2025-02-28 12:40:31.690155,827.6190185546875,786.923095703125,782.893798828125,1285.3480224609375,838.4981689453125,686.1904907226562,
2025-02-28 12:40:31.690412,799.8168334960938,772.4176025390625,776.0439453125,0.0,770.8058471679688,671.2820434570312,
2025-02-28 12:40:31.692072,809.084228515625,777.6557006835938,781.2820434570312,98.71794891357422,806.2637329101562,908.2051391601562,
2025-02-28 12:40:31.692212,834.06591796875,795.3846435546875,790.5494384765625,1345.3846435546875,799.010986328125,999.2673950195312,
2025-02-28 12:40:31.692401,830.4395751953125,794.981689453125,788.937744140625,85.4212417602539,810.6959838867188,1188.24169921875,
2025-02-28 12:40:31.692726,800.6226806640625,777.2527465820312,778.05859375,597.94873046875,811.098876953125,886.4468994140625,
2025-02-28 12:40:31.692893,794.1758422851562,771.6116943359375,766.7765502929688,0.0,809.89013671875,606.00732421875,
2025-02-28 12:40:31.693071,814.3223266601562,782.087890625,768.3883056640625,779.2673950195312,741.7948608398438,647.912109375,
2025-02-28 12:40:31.693305,820.7692260742188,800.2197875976562,782.893798828125,171.24542236328125,722.05126953125,601.97802734375,
2025-02-28 12:40:31.694513,800.2197875976562,788.937744140625,776.8497924804688,956.5567626953125,699.4871826171875,507.28936767578125,
2025-02-28 12:40:31.736842,791.7582397460938,776.8497924804688,771.2088012695312,0.0,801.8314819335938,784.908447265625,
2025-02-28 12:40:31.737056,821.1721801757812,799.010986328125,787.7289428710938,612.05126953125,890.879150390625,900.5494384765625,
2025-02-28 12:40:31.737252,835.2747192382812,800.6226806640625,789.3406372070312,157.14285278320312,785.3113403320312,710.3662719726562,
2025-02-28 12:40:31.738200,804.2490844726562,788.1318969726562,780.879150390625,1049.6336669921875,759.5238037109375,718.02197265625,
2025-02-28 12:40:31.738388,792.5640869140625,793.7728881835938,782.4908447265625,0.0,759.9267578125,679.3406372070312,
2025-02-28 12:40:31.738627,810.6959838867188,807.87548828125,787.7289428710938,426.70330810546875,684.981689453125,819.1575317382812,
2025-02-28 12:40:31.738953,823.1868286132812,814.3223266601562,789.3406372070312,62.85714340209961,699.4871826171875,1017.3992919921875,
2025-02-28 12:40:31.739303,811.5018310546875,802.2344360351562,784.908447265625,1387.2894287109375,784.908447265625,817.5457763671875,
2025-02-28 12:40:31.739735,817.5457763671875,792.1611938476562,772.8204956054688,0.0,815.1282348632812,672.893798828125,
2025-02-28 12:40:31.739596,797.8021850585938,792.967041015625,777.6557006835938,100.73259735107422,853.8095092773438,682.1611938476562,
2025-02-28 12:40:31.739922,842.12451171875,794.5787353515625,780.879150390625,1182.19775390625,831.6483764648438,773.2234497070312,
2025-02-28 12:40:31.740179,846.959716796875,792.967041015625,790.1465454101562,112.0146484375,702.7106323242188,636.6300659179688,
2025-02-28 12:40:31.800577,810.6959838867188,793.7728881835938,784.1025390625,633.8095092773438,505.6776428222656,433.5531005859375,
2025-02-28 12:40:31.801159,779.6703491210938,800.2197875976562,774.029296875,0.0,659.5970458984375,556.4468994140625,
2025-02-28 12:40:31.801795,800.2197875976562,803.4432373046875,771.6116943359375,701.90478515625,655.5677490234375,689.4139404296875,
2025-02-28 12:40:31.803420,817.1428833007812,807.4725341796875,772.4176025390625,160.76922607421875,547.5823974609375,904.1758422851562,
2025-02-28 12:40:31.804015,800.6226806640625,794.981689453125,758.3150024414062,0.0,652.7472534179688,917.87548828125,
2025-02-28 12:40:31.803768,797.8021850585938,800.2197875976562,763.5531005859375,1009.7435913085938,657.1795043945312,927.94873046875,
2025-02-28 12:40:31.804548,832.05126953125,808.6813354492188,763.1502075195312,603.5897216796875,789.7435913085938,1104.029296875,
2025-02-28 12:40:31.804974,835.6776733398438,816.3369750976562,765.5677490234375,157.54579162597656,956.5567626953125,934.3956298828125,
2025-02-28 12:40:31.805244,807.4725341796875,803.8461303710938,759.9267578125,1119.3406982421875,911.4285888671875,787.3259887695312,
2025-02-28 12:40:31.805812,806.2637329101562,804.2490844726562,775.2380981445312,352.1611633300781,978.7179565429688,827.6190185546875,
2025-02-28 12:40:31.805488,787.7289428710938,791.3552856445312,763.5531005859375,0.0,939.2307739257812,795.3846435546875,
2025-02-28 12:40:31.806166,833.2600708007812,817.94873046875,785.3113403320312,0.0,1076.22705078125,994.4322509765625,
2025-02-28 12:40:31.824702,823.1868286132812,801.8314819335938,784.1025390625,1516.6300048828125,1076.6300048828125,1013.3699340820312,
2025-02-28 12:40:31.828703,803.4432373046875,799.010986328125,774.029296875,254.24908447265625,927.5457763671875,801.4285888671875,
2025-02-28 12:40:31.828807,814.3223266601562,811.90478515625,776.8497924804688,0.0,872.3442993164062,709.96337890625,
2025-02-28 12:40:31.828980,825.6043701171875,816.3369750976562,784.5054931640625,1084.6885986328125,1012.5640869140625,895.7142944335938,
2025-02-28 12:40:31.829333,816.7399291992188,811.5018310546875,784.5054931640625,163.99267578125,1035.93408203125,979.5238037109375,
2025-02-28 12:40:31.829469,795.3846435546875,799.8168334960938,772.4176025390625,790.952392578125,784.1025390625,927.94873046875,
2025-02-28 12:40:31.829714,792.967041015625,797.3992919921875,770.8058471679688,0.0,718.02197265625,931.5750732421875,
2025-02-28 12:40:31.830010,824.7985229492188,806.2637329101562,781.2820434570312,662.4176025390625,853.4066162109375,1040.3663330078125,
2025-02-28 12:40:31.830207,831.2454223632812,802.6373901367188,784.1025390625,161.1721649169922,743.8095092773438,853.4066162109375,
2025-02-28 12:40:31.830477,791.7582397460938,786.5201416015625,782.893798828125,1014.5787353515625,832.05126953125,739.7802124023438,
2025-02-28 12:40:31.830652,778.05859375,787.3259887695312,780.879150390625,0.0,974.6886596679688,802.6373901367188,
2025-02-28 12:40:31.831063,814.7252807617188,798.6080322265625,784.908447265625,559.2673950195312,796.5933837890625,668.8644409179688,
2025-02-28 12:40:31.870513,842.12451171875,811.098876953125,792.967041015625,139.41392517089844,716.00732421875,705.1282348632812,
2025-02-28 12:40:31.870868,813.5164794921875,805.054931640625,783.2966918945312,1195.4945068359375,732.930419921875,705.5311279296875,
2025-02-28 12:40:31.871181,785.3113403320312,789.7435913085938,780.879150390625,0.0,708.7545776367188,635.8241577148438,
2025-02-28 12:40:31.872899,804.6520385742188,799.4139404296875,791.3552856445312,295.3479919433594,823.99267578125,987.9853515625,
2025-02-28 12:40:31.873055,828.4249267578125,809.4871826171875,794.5787353515625,1585.5311279296875,911.4285888671875,1149.96337890625,
2025-02-28 12:40:31.873231,821.1721801757812,805.8607788085938,794.981689453125,1617.3626708984375,833.2600708007812,1102.820556640625,
2025-02-28 12:40:31.873511,786.1171875,798.6080322265625,780.0732421875,407.3626403808594,705.5311279296875,988.3883056640625,
2025-02-28 12:40:31.873711,784.908447265625,797.3992919921875,780.4761962890625,0.0,705.5311279296875,912.6373901367188,
2025-02-28 12:40:31.873956,817.5457763671875,801.025634765625,788.5347900390625,989.1941528320312,852.1978149414062,1010.5494384765625,
2025-02-28 12:40:31.874158,821.5750732421875,810.2930297851562,792.967041015625,175.27471923828125,862.6740112304688,806.2637329101562,
2025-02-28 12:40:31.874697,798.2051391601562,792.967041015625,794.1758422851562,0.0,699.084228515625,503.6629943847656,
2025-02-28 12:40:31.874454,798.2051391601562,800.2197875976562,796.1904907226562,843.7362670898438,735.7509155273438,558.05859375,
2025-02-28 12:40:31.935110,821.1721801757812,813.113525390625,796.1904907226562,626.1538696289062,702.3076782226562,584.2490844726562,
2025-02-28 12:40:31.935718,798.2051391601562,804.6520385742188,795.3846435546875,1020.6226806640625,777.6557006835938,635.8241577148438,
2025-02-28 12:40:31.935476,828.8278198242188,819.1575317382812,796.996337890625,153.91941833496094,797.3992919921875,737.3626098632812,
2025-02-28 12:40:31.939917,769.5970458984375,790.952392578125,792.5640869140625,0.0,606.4102783203125,402.5274658203125,
2025-02-28 12:40:31.940097,787.7289428710938,805.4578857421875,801.025634765625,509.70697021484375,699.084228515625,607.6190185546875,
2025-02-28 12:40:31.940735,799.8168334960938,807.87548828125,798.6080322265625,1306.7032470703125,826.00732421875,1148.754638671875,
2025-02-28 12:40:31.940361,810.2930297851562,815.1282348632812,806.6666870117188,109.5970687866211,838.4981689453125,1007.7289428710938,
2025-02-28 12:40:31.941379,782.087890625,789.3406372070312,782.087890625,0.0,727.6923217773438,770.8058471679688,
2025-02-28 12:40:31.941889,819.5604248046875,804.2490844726562,799.010986328125,1415.091552734375,956.959716796875,923.91943359375,
2025-02-28 12:40:31.941699,796.996337890625,787.3259887695312,780.879150390625,135.38461303710938,787.3259887695312,634.6153564453125,
2025-02-28 12:40:31.942152,817.5457763671875,805.054931640625,799.8168334960938,61.24542236328125,1012.967041015625,1110.0732421875,
2025-02-28 12:40:31.942344,789.3406372070312,784.5054931640625,794.5787353515625,550.8058471679688,861.062255859375,788.5347900390625,
2025-02-28 12:40:31.961676,782.893798828125,783.2966918945312,800.6226806640625,0.0,745.4212646484375,576.5933837890625,
2025-02-28 12:40:31.961975,816.3369750976562,803.040283203125,805.4578857421875,837.6923217773438,739.3773193359375,650.3296508789062,
2025-02-28 12:40:31.962348,817.94873046875,806.2637329101562,800.6226806640625,179.7069549560547,810.6959838867188,793.3699340820312,
2025-02-28 12:40:31.963280,795.7875366210938,794.1758422851562,788.1318969726562,956.959716796875,734.1392211914062,918.6813354492188,
2025-02-28 12:40:31.963512,793.7728881835938,787.7289428710938,785.7142944335938,0.0,684.1758422851562,742.1978149414062,
2025-02-28 12:40:31.964127,813.5164794921875,816.7399291992188,806.2637329101562,157.94871520996094,757.912109375,1162.05126953125,
2025-02-28 12:40:31.963784,804.6520385742188,807.4725341796875,800.2197875976562,610.8424682617188,831.6483764648438,961.7948608398438,
2025-02-28 12:40:31.964990,790.952392578125,795.3846435546875,803.4432373046875,1038.754638671875,656.3735961914062,732.12451171875,
2025-02-28 12:40:31.965591,778.4615478515625,782.4908447265625,797.3992919921875,0.0,821.97802734375,606.4102783203125,
2025-02-28 12:40:31.965845,796.5933837890625,789.7435913085938,796.5933837890625,437.5824279785156,898.937744140625,727.6923217773438,
2025-02-28 12:40:31.966131,815.5311279296875,801.8314819335938,802.2344360351562,76.55677795410156,928.7545776367188,784.5054931640625,
2025-02-28 12:40:31.966451,811.098876953125,794.5787353515625,801.8314819335938,1353.040283203125,936.8131713867188,736.5567626953125,
2025-02-28 12:40:32.024343,792.5640869140625,786.1171875,798.2051391601562,36.66666793823242,809.89013671875,702.3076782226562,
2025-02-28 12:40:32.024509,799.4139404296875,796.1904907226562,792.967041015625,28.60805892944336,752.6740112304688,795.3846435546875,
2025-02-28 12:40:32.024897,822.3809814453125,815.1282348632812,796.1904907226562,1247.4725341796875,818.7545776367188,796.996337890625,
2025-02-28 12:40:32.025015,815.1282348632812,818.7545776367188,801.8314819335938,133.77288818359375,919.4871826171875,808.2783813476562,
